"TRE_CN","PREV_TRE_CN","PLT_CN","pltID","DIA","HT","CR","MEASYEAR","STATECD","STATUSCD","SPCD","LAT","LON","MEASYEAR_T1","SPECIES"
447862110489998,254583708010854,335231895489998,"1_51_175_95",6,51,15,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862111489998,254583709010854,335231895489998,"1_51_175_95",7.4,62,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862112489998,254583710010854,335231895489998,"1_51_175_95",7.9,63,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862113489998,254583711010854,335231895489998,"1_51_175_95",9.4,64,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862114489998,254583712010854,335231895489998,"1_51_175_95",1,16,10,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862115489998,254583713010854,335231895489998,"1_51_175_95",2.9,26,45,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862116489998,254583714010854,335231895489998,"1_51_175_95",1.1,11,15,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862117489998,254583715010854,335231895489998,"1_51_175_95",2.1,19,30,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862118489998,254583716010854,335231895489998,"1_51_175_95",2.2,23,35,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862119489998,254583717010854,335231895489998,"1_51_175_95",1.6,21,35,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862120489998,254583718010854,335231895489998,"1_51_175_95",2,25,35,2016,51,1,711,36.881622,-76.933199,2016,"SD"
447862121489998,254583719010854,335231895489998,"1_51_175_95",2.2,33,25,2016,51,1,711,36.881622,-76.933199,2016,"SD"
447862122489998,254583720010854,335231895489998,"1_51_175_95",2,29,20,2016,51,1,621,36.881622,-76.933199,2016,"YP"
447862123489998,254583721010854,335231895489998,"1_51_175_95",1.4,15,5,2016,51,1,711,36.881622,-76.933199,2016,"SD"
447862124489998,254583722010854,335231895489998,"1_51_175_95",3.9,26,70,2016,51,1,531,36.881622,-76.933199,2016,"AB"
447862125489998,NA,335231895489998,"1_51_175_95",5.5,52,35,2016,51,1,820,36.881622,-76.933199,2016,"LK"
447862126489998,254583723010854,335231895489998,"1_51_175_95",11.4,65,30,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862127489998,254583724010854,335231895489998,"1_51_175_95",5.4,47,20,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862128489998,254583725010854,335231895489998,"1_51_175_95",8.4,62,35,2016,51,1,812,36.881622,-76.933199,2016,"SK"
447862129489998,254583726010854,335231895489998,"1_51_175_95",10.9,67,35,2016,51,1,812,36.881622,-76.933199,2016,"SK"
447862130489998,254583727010854,335231895489998,"1_51_175_95",9.6,65,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862131489998,254583728010854,335231895489998,"1_51_175_95",9.6,65,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862132489998,254583729010854,335231895489998,"1_51_175_95",11.1,64,30,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862133489998,254583730010854,335231895489998,"1_51_175_95",9,67,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862134489998,254583731010854,335231895489998,"1_51_175_95",7.4,49,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862135489998,254583732010854,335231895489998,"1_51_175_95",13.6,65,30,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862136489998,254583734010854,335231895489998,"1_51_175_95",4.87,43,NA,2016,51,2,131,36.881622,-76.933199,2016,"LP"
447862137489998,254583735010854,335231895489998,"1_51_175_95",1.9,18,40,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862138489998,254583736010854,335231895489998,"1_51_175_95",1.96,31,NA,2016,51,2,837,36.881622,-76.933199,2016,"BO"
447862139489998,254583737010854,335231895489998,"1_51_175_95",2.1,29,25,2016,51,1,711,36.881622,-76.933199,2016,"SD"
447862140489998,254583738010854,335231895489998,"1_51_175_95",1.9,26,20,2016,51,1,711,36.881622,-76.933199,2016,"SD"
447862141489998,254583739010854,335231895489998,"1_51_175_95",4.6,48,30,2016,51,1,812,36.881622,-76.933199,2016,"SK"
447862142489998,254583740010854,335231895489998,"1_51_175_95",7.1,53,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862143489998,254583741010854,335231895489998,"1_51_175_95",5.6,50,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862144489998,254583742010854,335231895489998,"1_51_175_95",1,22,35,2016,51,1,316,36.881622,-76.933199,2016,"RM"
447862145489998,254583743010854,335231895489998,"1_51_175_95",1.1,25,35,2016,51,1,316,36.881622,-76.933199,2016,"RM"
447862146489998,254583744010854,335231895489998,"1_51_175_95",1,12,30,2016,51,1,591,36.881622,-76.933199,2016,"HY"
447862147489998,254583745010854,335231895489998,"1_51_175_95",6.2,49,25,2016,51,1,611,36.881622,-76.933199,2016,"SU"
447862148489998,254583746010854,335231895489998,"1_51_175_95",7.8,54,40,2016,51,1,802,36.881622,-76.933199,2016,"WO"
447862149489998,254583747010854,335231895489998,"1_51_175_95",11.1,69,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862150489998,254583748010854,335231895489998,"1_51_175_95",9.3,68,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862151489998,254583749010854,335231895489998,"1_51_175_95",5.9,35,NA,2016,51,2,131,36.881622,-76.933199,2016,"LP"
447862152489998,254583750010854,335231895489998,"1_51_175_95",13.1,67,35,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862153489998,254583751010854,335231895489998,"1_51_175_95",9.3,51,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862154489998,254583752010854,335231895489998,"1_51_175_95",11.2,67,30,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862155489998,254583753010854,335231895489998,"1_51_175_95",12.3,70,35,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862156489998,254583754010854,335231895489998,"1_51_175_95",6.6,44,20,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862157489998,254583755010854,335231895489998,"1_51_175_95",14,68,30,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862158489998,254583756010854,335231895489998,"1_51_175_95",12.7,67,25,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862159489998,254583757010854,335231895489998,"1_51_175_95",1.3,17,25,2016,51,1,711,36.881622,-76.933199,2016,"SD"
447862160489998,254583758010854,335231895489998,"1_51_175_95",1.4,23,30,2016,51,1,316,36.881622,-76.933199,2016,"RM"
447862161489998,254583760010854,335231895489998,"1_51_175_95",5.5,40,20,2016,51,1,131,36.881622,-76.933199,2016,"LP"
447862162489998,254583761010854,335231895489998,"1_51_175_95",5.7,51,30,2016,51,1,316,36.881622,-76.933199,2016,"RM"
447862163489998,NA,335231895489998,"1_51_175_95",1,19,25,2016,51,1,316,36.881622,-76.933199,2016,"RM"
447862164489998,NA,335231895489998,"1_51_175_95",5.1,47,25,2016,51,1,611,36.881622,-76.933199,2016,"SU"
447853664489998,254587518010854,335231696489998,"1_51_181_23",12.5,60,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853665489998,254587519010854,335231696489998,"1_51_181_23",7.7,50,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853666489998,254587520010854,335231696489998,"1_51_181_23",9.2,58,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853667489998,254587521010854,335231696489998,"1_51_181_23",8.1,55,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853668489998,254587522010854,335231696489998,"1_51_181_23",10.6,64,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853669489998,254587523010854,335231696489998,"1_51_181_23",9.3,63,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853670489998,254587524010854,335231696489998,"1_51_181_23",11.5,65,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853671489998,254587525010854,335231696489998,"1_51_181_23",9.6,60,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853672489998,254587526010854,335231696489998,"1_51_181_23",9.1,60,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853673489998,254587527010854,335231696489998,"1_51_181_23",7.9,53,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853674489998,254587528010854,335231696489998,"1_51_181_23",8.7,63,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853675489998,254587529010854,335231696489998,"1_51_181_23",8.9,52,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853676489998,254587530010854,335231696489998,"1_51_181_23",12.6,63,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853677489998,254587531010854,335231696489998,"1_51_181_23",10.6,60,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853678489998,254587532010854,335231696489998,"1_51_181_23",1.7,26,40,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853679489998,254587533010854,335231696489998,"1_51_181_23",1.59,26,NA,2016,51,2,316,37.125955,-76.961535,2016,"RM"
447853680489998,254587534010854,335231696489998,"1_51_181_23",5.8,47,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853681489998,254587535010854,335231696489998,"1_51_181_23",2.02,21,NA,2016,51,2,131,37.125955,-76.961535,2016,"LP"
447853682489998,254587536010854,335231696489998,"1_51_181_23",1.8,18,45,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853683489998,254587537010854,335231696489998,"1_51_181_23",6.2,46,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853684489998,254587538010854,335231696489998,"1_51_181_23",5.8,43,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853685489998,NA,335231696489998,"1_51_181_23",1.3,14,35,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853686489998,NA,335231696489998,"1_51_181_23",1,13,30,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853687489998,NA,335231696489998,"1_51_181_23",1,11,35,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853688489998,NA,335231696489998,"1_51_181_23",1.3,20,25,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853689489998,NA,335231696489998,"1_51_181_23",1.1,19,25,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853690489998,NA,335231696489998,"1_51_181_23",1.4,23,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853691489998,NA,335231696489998,"1_51_181_23",1.3,14,70,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853692489998,NA,335231696489998,"1_51_181_23",5.5,47,35,2016,51,1,611,37.125955,-76.961535,2016,"SU"
447853693489998,254587540010854,335231696489998,"1_51_181_23",7.12,52,NA,2016,51,2,131,37.125955,-76.961535,2016,"LP"
447853694489998,254587542010854,335231696489998,"1_51_181_23",8.1,52,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853695489998,254587543010854,335231696489998,"1_51_181_23",6.9,49,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853696489998,254587544010854,335231696489998,"1_51_181_23",7.3,51,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853697489998,254587545010854,335231696489998,"1_51_181_23",7.4,52,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853698489998,254587546010854,335231696489998,"1_51_181_23",7.3,51,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853699489998,254587547010854,335231696489998,"1_51_181_23",9.8,63,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853700489998,254587548010854,335231696489998,"1_51_181_23",9.5,62,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853701489998,254587549010854,335231696489998,"1_51_181_23",9.7,62,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853702489998,254587550010854,335231696489998,"1_51_181_23",11,61,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853703489998,254587551010854,335231696489998,"1_51_181_23",11.4,65,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853704489998,254587552010854,335231696489998,"1_51_181_23",10.3,61,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853705489998,254587553010854,335231696489998,"1_51_181_23",11.1,58,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853706489998,254587554010854,335231696489998,"1_51_181_23",2.1,21,35,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853707489998,254587555010854,335231696489998,"1_51_181_23",1.8,21,45,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853708489998,254587556010854,335231696489998,"1_51_181_23",1.8,22,45,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853709489998,254587557010854,335231696489998,"1_51_181_23",1.2,14,30,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853710489998,NA,335231696489998,"1_51_181_23",1.1,17,40,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853711489998,254587558010854,335231696489998,"1_51_181_23",7.2,36,70,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853712489998,254587559010854,335231696489998,"1_51_181_23",8.6,54,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853713489998,254587560010854,335231696489998,"1_51_181_23",9.4,54,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853714489998,254587561010854,335231696489998,"1_51_181_23",8.7,58,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853715489998,254587562010854,335231696489998,"1_51_181_23",10.1,59,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853716489998,254587563010854,335231696489998,"1_51_181_23",9.9,65,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853717489998,254587564010854,335231696489998,"1_51_181_23",10.7,59,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853718489998,254587565010854,335231696489998,"1_51_181_23",7.7,51,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853719489998,254587567010854,335231696489998,"1_51_181_23",6.9,53,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853720489998,254587568010854,335231696489998,"1_51_181_23",10.2,59,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853721489998,254587569010854,335231696489998,"1_51_181_23",10.3,59,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853722489998,254587570010854,335231696489998,"1_51_181_23",10.3,60,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853723489998,254587571010854,335231696489998,"1_51_181_23",7,56,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853724489998,254587572010854,335231696489998,"1_51_181_23",8.2,57,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853725489998,254587573010854,335231696489998,"1_51_181_23",8.5,60,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853726489998,254587574010854,335231696489998,"1_51_181_23",2.1,36,25,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853727489998,254587575010854,335231696489998,"1_51_181_23",2.2,37,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853728489998,254587576010854,335231696489998,"1_51_181_23",2.3,35,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853729489998,254587577010854,335231696489998,"1_51_181_23",1.5,29,25,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853730489998,254587578010854,335231696489998,"1_51_181_23",1.5,30,25,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853731489998,254587579010854,335231696489998,"1_51_181_23",1.5,32,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853732489998,254587580010854,335231696489998,"1_51_181_23",1.7,33,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853733489998,254587581010854,335231696489998,"1_51_181_23",1.29,32,NA,2016,51,2,316,37.125955,-76.961535,2016,"RM"
447853734489998,254587582010854,335231696489998,"1_51_181_23",1,27,25,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853735489998,254587583010854,335231696489998,"1_51_181_23",1.4,25,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853736489998,254587584010854,335231696489998,"1_51_181_23",1.1,24,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853737489998,254587585010854,335231696489998,"1_51_181_23",1.4,25,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853738489998,254587586010854,335231696489998,"1_51_181_23",1.4,27,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853739489998,254587587010854,335231696489998,"1_51_181_23",1.4,29,30,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853740489998,254587588010854,335231696489998,"1_51_181_23",6.5,49,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853741489998,254587589010854,335231696489998,"1_51_181_23",6.4,51,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853742489998,254587590010854,335231696489998,"1_51_181_23",7.5,53,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853743489998,NA,335231696489998,"1_51_181_23",1,25,20,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853744489998,NA,335231696489998,"1_51_181_23",1.3,30,35,2016,51,1,316,37.125955,-76.961535,2016,"RM"
447853745489998,NA,335231696489998,"1_51_181_23",5.2,50,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853746489998,254587591010854,335231696489998,"1_51_181_23",NA,NA,NA,2016,51,0,591,37.125955,-76.961535,2016,"HY"
447853747489998,254587592010854,335231696489998,"1_51_181_23",10.7,57,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853748489998,254587593010854,335231696489998,"1_51_181_23",8.6,59,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853749489998,254587594010854,335231696489998,"1_51_181_23",7.9,48,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853750489998,254587595010854,335231696489998,"1_51_181_23",6,31,25,2016,51,1,68,37.125955,-76.961535,2016,"JU"
447853751489998,254587596010854,335231696489998,"1_51_181_23",9.2,55,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853752489998,254587597010854,335231696489998,"1_51_181_23",13.5,63,30,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853753489998,254587598010854,335231696489998,"1_51_181_23",6.3,40,50,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853754489998,254587599010854,335231696489998,"1_51_181_23",8.3,48,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853755489998,254587600010854,335231696489998,"1_51_181_23",9.3,57,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853756489998,254587601010854,335231696489998,"1_51_181_23",10.8,55,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853757489998,254587602010854,335231696489998,"1_51_181_23",1.4,22,25,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853758489998,254587603010854,335231696489998,"1_51_181_23",5,32,40,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853759489998,254587604010854,335231696489998,"1_51_181_23",1.8,22,35,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853760489998,254587605010854,335231696489998,"1_51_181_23",2.5,24,65,2016,51,1,591,37.125955,-76.961535,2016,"HY"
447853761489998,254587606010854,335231696489998,"1_51_181_23",2,34,15,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853762489998,254587607010854,335231696489998,"1_51_181_23",6.6,45,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853763489998,254587608010854,335231696489998,"1_51_181_23",7.4,51,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853764489998,254587609010854,335231696489998,"1_51_181_23",6.8,54,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853765489998,NA,335231696489998,"1_51_181_23",6.3,49,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853766489998,NA,335231696489998,"1_51_181_23",5.4,47,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853767489998,NA,335231696489998,"1_51_181_23",5.8,50,25,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447853768489998,NA,335231696489998,"1_51_181_23",5.1,49,20,2016,51,1,131,37.125955,-76.961535,2016,"LP"
447861054489998,250182861010854,335231873489998,"1_51_193_46",1.3,15,55,2016,51,1,611,38.223431,-76.988883,2016,"SU"
447861055489998,250182863010854,335231873489998,"1_51_193_46",4.1,53,45,2016,51,1,316,38.223431,-76.988883,2016,"RM"
447861056489998,250182864010854,335231873489998,"1_51_193_46",14.7,75,30,2016,51,1,131,38.223431,-76.988883,2016,"LP"
447861057489998,250182865010854,335231873489998,"1_51_193_46",12.1,70,30,2016,51,1,131,38.223431,-76.988883,2016,"LP"
447861058489998,250182866010854,335231873489998,"1_51_193_46",14,70,30,2016,51,1,131,38.223431,-76.988883,2016,"LP"
447861059489998,250182867010854,335231873489998,"1_51_193_46",5.8,43,45,2016,51,1,611,38.223431,-76.988883,2016,"SU"
447861060489998,250182868010854,335231873489998,"1_51_193_46",6,64,25,2016,51,1,611,38.223431,-76.988883,2016,"SU"
447861061489998,250182869010854,335231873489998,"1_51_193_46",5.3,47,35,2016,51,1,521,38.223431,-76.988883,2016,"PS"
447861062489998,250182870010854,335231873489998,"1_51_193_46",4.1,57,25,2016,51,1,611,38.223431,-76.988883,2016,"SU"
447861063489998,250182871010854,335231873489998,"1_51_193_46",5.3,52,30,2016,51,1,611,38.223431,-76.988883,2016,"SU"
447861064489998,250182872010854,335231873489998,"1_51_193_46",5.4,53,35,2016,51,1,611,38.223431,-76.988883,2016,"SU"
447861065489998,250182873010854,335231873489998,"1_51_193_46",8.4,68,30,2016,51,1,611,38.223431,-76.988883,2016,"SU"
447861066489998,250182875010854,335231873489998,"1_51_193_46",2.35,21,NA,2016,51,2,611,38.223431,-76.988883,2016,"SU"
